Word,Token,Frequency,Embedding
a,64,77,0.06908359378576279,-0.01034039817750454,0.06463516503572464,-0.03254333883523941,-0.007245027460157871,-0.040124211460351944,-0.07682494074106216,-0.05576693266630173,-0.04811825975775719,0.006503444630652666,-0.13848213851451874,-0.09830375760793686,-0.01743914932012558,-0.021097883582115173,-0.08154550939798355,-0.07556166499853134,-0.06326422095298767,0.014911436475813389,-0.04380955174565315,-0.020725535228848457,-0.0865577980875969,-0.053982626646757126,0.06860338151454926,-0.012338493950664997,0.04949486255645752,0.10730667412281036,0.0454898476600647,0.11869889497756958,0.0817461907863617,0.015405133366584778,-0.11013711243867874,-0.15177124738693237,-0.03491485118865967,-0.015850840136408806,0.01122726034373045,0.07182952016592026,-0.005781040992587805,-0.028508810326457024,-0.020831773057579994,-0.09364287555217743,0.05084585025906563,0.009987438097596169,-0.09188800305128098,-0.1310560703277588,-0.012789607048034668,-0.05013350769877434,0.026666736230254173,0.022355342283844948,0.06899000704288483,-0.002659635618329048
abdicate,129401,1,-0.013520876877009869,-0.02461344376206398,0.03248818218708038,0.01834983378648758,0.0436721108853817,0.1425124853849411,-0.004349157679826021,0.04786981642246246,-0.009642445482313633,0.0469488650560379,0.03629278019070625,0.03282775729894638,-0.06180271878838539,0.1316610723733902,0.0014381452929228544,-0.02542136423289776,-0.011391476728022099,-0.006073622032999992,0.00720949424430728,-0.0019386602798476815,-0.008551337756216526,-0.00997329130768776,-5.664521595463157E-4,-0.0070950984954833984,-0.17440827190876007,0.06315723806619644,-0.08140863478183746,0.04652179405093193,0.06019991263747215,0.00955505296587944,0.042608633637428284,-0.046204179525375366,0.1221284419298172,0.007343664299696684,-0.07504480332136154,0.07352828979492188,0.08917641639709473,-0.004533520434051752,0.0718279778957367,-0.08192265778779984,-0.008795646950602531,-0.021250993013381958,0.027434641495347023,0.008102267980575562,0.0970916599035263,-0.017845068126916885,0.07091692835092545,-0.02395964413881302,0.021506676450371742,-0.06692473590373993
abdicate,8091,1,0.06848355382680893,-0.002309148432686925,0.044353269040584564,-0.06851400434970856,0.0016941104549914598,-0.055097732692956924,-0.05067838355898857,0.004042872227728367,-0.002277764491736889,-0.026762545108795166,-0.06320376694202423,-0.04283105209469795,0.041396163403987885,0.1386614739894867,0.04245596379041672,-0.03660912066698074,0.00440047774463892,0.025949077680706978,-0.014076797291636467,0.06351038813591003,-0.06263051182031631,0.06596144288778305,0.05544999614357948,0.03325912728905678,0.06386971473693848,0.0725623145699501,-0.03812955692410469,0.016483992338180542,-0.02073693461716175,-0.047001101076602936,0.054968710988759995,-0.00463478360325098,-0.1083095520734787,-0.013136484660208225,-0.004814572166651487,0.07924935966730118,0.06947159022092819,-0.12451714277267456,0.029784327372908592,-0.09886986762285233,-0.05491727218031883,-0.023646801710128784,0.13942396640777588,-0.06204824894666672,0.033089298754930496,0.06922699511051178,0.014475179836153984,-0.12351851910352707,-0.018657661974430084,-0.018346546217799187
able,562,1,-0.08824247121810913,0.07849689573049545,0.00792707409709692,-0.05401945486664772,0.002928414847701788,-0.07533955574035645,0.07587135583162308,-0.025464573875069618,0.08196663856506348,0.07882679998874664,0.021361852064728737,-0.0487881675362587,-0.031374964863061905,0.05737890303134918,0.021338820457458496,0.0915568545460701,-0.10140246897935867,-0.08426014333963394,0.008032578974962234,-0.03795406222343445,-0.032902590930461884,0.019096029922366142,0.00553179532289505,-0.11627399921417236,0.015802571550011635,0.031078321859240532,-0.032280705869197845,-0.0565582774579525,0.09023542702198029,0.05176272988319397,0.015663031488656998,-0.029901163652539253,0.11381997168064117,-0.026001060381531715,0.04267144203186035,-0.07994628697633743,-0.026394063606858253,-0.0649247020483017,0.06516740471124649,0.05770888179540634,-0.10349945724010468,-0.031748153269290924,0.03215670585632324,0.15305478870868683,-0.0614696703851223,-0.04297467693686485,0.043816301971673965,0.09801097959280014,-0.20904822647571564,-0.1136455312371254
about,15551,6,-0.0071865529753267765,-0.03676776587963104,-0.11071418970823288,0.018964538350701332,-0.008045852184295654,0.013097532093524933,0.042309802025556564,-0.032144948840141296,-0.07115621119737625,-0.02251480147242546,-0.032757218927145004,-0.036932166665792465,-0.04087311774492264,-0.02083042822778225,-0.0743887722492218,0.03920983895659447,-0.02654535137116909,0.02341201715171337,-0.014884449541568756,-0.12036166340112686,-0.014620003290474415,-0.0015068401116877794,0.06765490770339966,0.04870690032839775,0.09275510162115097,0.010875474661588669,0.08426965028047562,-0.03660038113594055,0.11734601855278015,-0.07713184505701065,0.05224769562482834,0.08420385420322418,-0.0652165487408638,-0.03318274766206741,-0.037784017622470856,-0.06198670342564583,-0.007040177006274462,0.015003998763859272,0.0077327098697423935,0.05886736139655113,-0.007333970163017511,-0.027215370908379555,-0.045865245163440704,-0.05211641639471054,-0.07147082686424255,0.0360819511115551,0.08644022792577744,-0.07598293572664261,-0.04734707251191139,-0.058089714497327805
above,89414,1,-0.12938697636127472,-0.03192060813307762,-0.045226581394672394,-0.011709892190992832,-0.05645250156521797,-0.054882895201444626,-0.1271904706954956,0.06730809062719345,-0.07880936563014984,0.07176163792610168,-0.06840347498655319,0.04117194935679436,-0.033283039927482605,0.1552264392375946,0.01336366031318903,-0.030430279672145844,0.010197450406849384,-0.0020009283907711506,-0.05413307994604111,0.09713947772979736,-0.0795309990644455,0.07666381448507309,0.0288698673248291,0.08879505842924118,-0.0763619914650917,0.1640283614397049,0.0699760764837265,0.12188997119665146,0.06374756246805191,-0.04162662476301193,0.02236892096698284,-0.0014367949916049838,0.10907387733459473,0.0049346438609063625,0.07499755918979645,0.09897249191999435,0.0047392817214131355,-0.028683798387646675,9.152956190519035E-4,0.017971305176615715,0.16011182963848114,-0.013649598695337772,0.06062004715204239,-0.13530504703521729,0.016551580280065536,0.0355730801820755,0.061114318668842316,0.03589272126555443,0.1543140411376953,0.08258204162120819
access,9687,1,0.019996361806988716,-0.10948429256677628,-0.046217627823352814,0.007178003899753094,0.04659489169716835,-0.006975929252803326,0.05322400480508804,0.011010117828845978,-0.012484031729400158,-0.0761832743883133,-0.07264231145381927,-0.023587871342897415,0.024697503075003624,0.026088055223226547,0.02629825659096241,0.004325280897319317,-0.05005930736660957,0.006381482817232609,0.052823297679424286,0.09807750582695007,0.02239437960088253,-0.04519601911306381,0.016079049557447433,-0.11355819553136826,-0.11628781259059906,-0.04071792960166931,-0.031324274837970734,0.048433817923069,-0.05933735519647598,0.043542638421058655,0.0599227212369442,0.07534525543451309,0.061913490295410156,-0.1636928766965866,-0.10920339822769165,0.02911560796201229,0.07695422321557999,0.014179854653775692,0.010466843843460083,0.0706016942858696,-0.014995425939559937,0.013149062171578407,0.072539322078228,-0.04778026416897774,-0.014264419674873352,0.00924608949571848,0.0035353535786271095,0.05890948697924614,0.04543982446193695,-0.01677321270108223
accommodations,11857,1,0.02851790003478527,-0.018080849200487137,-0.00866854377090931,0.08763089030981064,-0.09125670790672302,0.06348244100809097,0.020509839057922363,0.007114253006875515,0.06718825548887253,0.008550504222512245,-0.031115194782614708,0.03827754035592079,-0.029898561537265778,0.029793856665492058,0.011833400465548038,0.031344108283519745,8.805690449662507E-4,-0.07333696633577347,-0.054852064698934555,-0.01654743403196335,0.07750749588012695,-0.11121781170368195,-0.02353988215327263,-0.04142466560006142,-0.025379691272974014,0.05850775167346001,-0.009666877798736095,-0.03197979927062988,-0.08130408078432083,-0.08296951651573181,-0.010334829799830914,-0.006913221441209316,-0.03636667877435684,-0.12200566381216049,0.035522278398275375,-0.07303329557180405,-0.0033260409254580736,-0.010168786160647869,0.022605888545513153,-0.06730256974697113,-0.08852074295282364,0.08791843056678772,0.031041128560900688,-2.009104355238378E-4,-0.015860430896282196,-0.1324979066848755,0.009006488136947155,-0.11698933690786362,0.180668905377388,-0.03514035791158676
accommodations,359,1,0.07149986922740936,-0.008420812897384167,0.0992647334933281,0.004495624918490648,0.05060684680938721,0.015897536650300026,0.06172557920217514,0.05386101454496384,-0.026427719742059708,-4.083037201780826E-4,0.012219115160405636,-0.09508482366800308,0.13448521494865417,0.058698058128356934,0.023255551233887672,0.050280433148145676,-0.06361016631126404,0.012833928689360619,0.004674073774367571,0.054237790405750275,0.09830615669488907,0.02705969102680683,0.055126551538705826,-0.012425933964550495,-0.010004398413002491,0.02181352488696575,0.07138454914093018,0.021144384518265724,0.039512164890766144,-0.05691910907626152,0.04964946210384369,-0.08877895772457123,0.10411006212234497,0.018027137964963913,1.6346029588021338E-4,0.0046939426101744175,0.08706071972846985,0.06995350867509842,0.022277718409895897,0.05002754554152489,-0.028379134833812714,-0.017865482717752457,-0.037733856588602066,-0.042594317346811295,0.031923916190862656,-0.005016460083425045,-0.1256244033575058,0.009205643087625504,0.053893133997917175,-0.06535162776708603
accommodations,929,1,0.04934016242623329,-0.026304207742214203,-0.059790004044771194,0.08395004272460938,0.07107794284820557,0.039255037903785706,0.02233438938856125,0.0999736487865448,0.002493505598977208,-0.01950983703136444,0.09917781502008438,-0.05304665490984917,-0.033093396574258804,-0.023683547973632812,0.009111876599490643,-0.03612075373530388,-0.020139055326581,0.010007500648498535,-0.03445610776543617,0.07302583009004593,-0.07848304510116577,-0.047680653631687164,0.08188220858573914,0.0424070730805397,-0.02593470737338066,-0.04996999353170395,0.042828112840652466,0.03142350912094116,-0.08894027024507523,-0.023997168987989426,0.11445453763008118,0.048791225999593735,0.11410939693450928,-0.060189515352249146,-0.01304153073579073,0.1370362639427185,-0.04766459763050079,-0.009206217713654041,-0.0074200984090566635,-0.08295039087533951,-0.018983399495482445,0.11772662401199341,-0.04147002473473549,0.049800701439380646,0.043856773525476456,-0.04938449710607529,0.019257985055446625,0.02195768617093563,-0.011867307126522064,0.09342017769813538
